Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,139655,-,-,-,37.85,-122.26,-8,48,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2020,1,1,0,0,0,0,0,3.5,9.4,1020,66.59,327,0.9,0.12
2020,1,1,0,30,0,0,0,3.5,9.3,1020,67.04,324,0.9,0.12
2020,1,1,1,0,0,0,0,3.5,9.1,1020,67.99,322,0.9,0.12
2020,1,1,1,30,0,0,0,3.5,8.9,1020,68.91,321,1,0.12
2020,1,1,2,0,0,0,0,3.6,8.6,1020,70.94,321,1,0.12
2020,1,1,2,30,0,0,0,3.6,8.3,1020,72.39,327,1.1,0.12
2020,1,1,3,0,0,0,0,3.7,8,1020,74.17,333,1.2000000000000002,0.12
2020,1,1,3,30,0,0,0,3.7,7.800000000000001,1020,75.18,346,1.3,0.12
2020,1,1,4,0,0,0,0,3.5,7.5,1020,75.75,359,1.3,0.12
2020,1,1,4,30,0,0,0,3.5,7.2,1020,77.31,193,1.4000000000000001,0.12
2020,1,1,5,0,0,0,0,3,6.9,1020,76.25,26,1.5,0.12
2020,1,1,5,30,0,0,0,3,6.7,1020,77.3,34,1.6,0.12
2020,1,1,6,0,0,0,0,2.3000000000000003,6.5,1020,74.43,42,1.7000000000000002,0.12
2020,1,1,6,30,0,0,0,2.3000000000000003,6.5,1020,74.43,46,1.6,0.12
2020,1,1,7,0,0,0,0,1.8,6.5,1020,72.06,50,1.6,0.12
2020,1,1,7,30,0,0,0,1.8,7.2,1021,68.76,51,1.5,0.12
2020,1,1,8,0,421,27,65,2.5,7.9,1021,68.71000000000001,52,1.3,0.12
2020,1,1,8,30,595,40,143,2.5,8.9,1021,64.22,49,1.4000000000000001,0.12
2020,1,1,9,0,700,49,222,1.8,9.8,1021,57.69,47,1.4000000000000001,0.12
2020,1,1,9,30,769,56,297,1.9000000000000001,10.8,1021,53.980000000000004,46,1.3,0.12
2020,1,1,10,0,806,63,361,2,11.700000000000001,1021,51.5,45,1.2000000000000002,0.12
2020,1,1,10,30,839,67,416,2,12.9,1021,47.61,43,1.2000000000000002,0.12
2020,1,1,11,0,860,70,459,2.8000000000000003,14.100000000000001,1021,46.46,41,1.2000000000000002,0.12
2020,1,1,11,30,874,72,487,2.8000000000000003,14.9,1020,44.08,41,1.2000000000000002,0.12
2020,1,1,12,0,878,73,501,2.7,15.600000000000001,1020,42.07,41,1.2000000000000002,0.12
2020,1,1,12,30,452,173,392,2.7,15.9,1019,41.230000000000004,40,1.3,0.12
2020,1,1,13,0,462,164,383,2.6,16.3,1019,39.89,38,1.3,0.12
2020,1,1,13,30,377,169,338,2.6,16.3,1019,39.89,37,1.2000000000000002,0.12
2020,1,1,14,0,306,162,288,3.2,16.3,1019,41.480000000000004,36,1.1,0.12
2020,1,1,14,30,419,122,273,3.2,15.8,1018,42.78,33,0.9,0.12
2020,1,1,15,0,358,105,213,5.800000000000001,15.4,1018,52.79,30,0.7000000000000001,0.12
2020,1,1,15,30,84,92,112,5.800000000000001,15.4,1018,52.79,30,0.7000000000000001,0.12
2020,1,1,16,0,155,58,83,4.6000000000000005,14.100000000000001,1019,52.82,349,0.7000000000000001,0.12
2020,1,1,16,30,50,28,32,4.6000000000000005,13.600000000000001,1019,54.56,332,0.8,0.12
2020,1,1,17,0,0,0,0,3.5,13.100000000000001,1019,52.02,315,0.8,0.12
2020,1,1,17,30,0,0,0,3.5,12.700000000000001,1019,53.4,314,0.9,0.12
2020,1,1,18,0,0,0,0,3.7,12.4,1019,55.2,313,1,0.12
2020,1,1,18,30,0,0,0,3.7,12.100000000000001,1019,56.300000000000004,315,1.1,0.12
2020,1,1,19,0,0,0,0,3.9000000000000004,11.9,1019,58.03,317,1.1,0.12
2020,1,1,19,30,0,0,0,3.9000000000000004,11.600000000000001,1019,59.18,319,1.1,0.12
2020,1,1,20,0,0,0,0,3.9000000000000004,11.4,1019,60.13,321,1.1,0.12
2020,1,1,20,30,0,0,0,3.9000000000000004,11.3,1019,60.53,323,1.1,0.12
2020,1,1,21,0,0,0,0,3.9000000000000004,11.200000000000001,1019,60.65,325,1,0.12
2020,1,1,21,30,0,0,0,3.9000000000000004,11.200000000000001,1019,60.65,332,1,0.12
2020,1,1,22,0,0,0,0,3.7,11.200000000000001,1019,59.730000000000004,339,0.9,0.12
2020,1,1,22,30,0,0,0,3.7,11.200000000000001,1019,59.730000000000004,183,0.8,0.12
2020,1,1,23,0,0,0,0,3.4000000000000004,11.200000000000001,1019,58.63,27,0.7000000000000001,0.12
2020,1,1,23,30,0,0,0,3.4000000000000004,10.8,1019,60.21,49,0.9,0.12
2020,1,2,0,0,0,0,0,3.3000000000000003,10.3,1019,61.93,70,1,0.12
2020,1,2,0,30,0,0,0,3.3000000000000003,9.9,1019,63.6,74,1.1,0.12
2020,1,2,1,0,0,0,0,3.1,9.4,1019,64.63,79,1.3,0.12
2020,1,2,1,30,0,0,0,3.1,9.1,1019,65.94,78,1.4000000000000001,0.12
2020,1,2,2,0,0,0,0,2.7,8.700000000000001,1019,65.93,76,1.6,0.12
2020,1,2,2,30,0,0,0,2.7,8.4,1019,67.28,73,1.6,0.12
2020,1,2,3,0,0,0,0,2.4000000000000004,8.1,1019,67.18,69,1.7000000000000002,0.12
2020,1,2,3,30,0,0,0,2.4000000000000004,7.800000000000001,1019,68.56,65,1.8,0.12
2020,1,2,4,0,0,0,0,2.4000000000000004,7.5,1019,70.21000000000001,61,1.9000000000000001,0.12
2020,1,2,4,30,0,0,0,2.4000000000000004,7.1000000000000005,1019,72.16,59,2,0.12
2020,1,2,5,0,0,0,0,2.6,6.800000000000001,1019,74.45,56,2,0.12
2020,1,2,5,30,0,0,0,2.6,6.6000000000000005,1019,75.48,55,2.1,0.12
2020,1,2,6,0,0,0,0,2.7,6.300000000000001,1019,77.91,54,2.1,0.12
2020,1,2,6,30,0,0,0,2.7,6.2,1019,78.44,54,2.1,0.12
2020,1,2,7,0,0,0,0,2.8000000000000003,6.1000000000000005,1019,79.43,54,2.2,0.12
2020,1,2,7,30,0,0,0,2.8000000000000003,7.2,1019,73.66,54,2.2,0.12
2020,1,2,8,0,389,28,63,3.3000000000000003,8.3,1020,70.9,54,2.3000000000000003,0.12
2020,1,2,8,30,566,42,139,3.3000000000000003,9.4,1020,65.84,53,2.4000000000000004,0.12
2020,1,2,9,0,679,51,218,3,10.4,1020,60.03,51,2.4000000000000004,0.12
2020,1,2,9,30,750,57,292,3,11.600000000000001,1020,55.45,50,2.3000000000000003,0.12
2020,1,2,10,0,798,62,358,3.5,12.8,1020,53.13,48,2.2,0.12
2020,1,2,10,30,832,66,413,3.5,13.9,1019,49.42,48,2.1,0.12
2020,1,2,11,0,853,69,455,3.8000000000000003,15,1019,47.19,49,2.1,0.12
2020,1,2,11,30,863,71,482,3.8000000000000003,15.700000000000001,1019,45.13,49,1.9000000000000001,0.12
2020,1,2,12,0,869,72,496,3.9000000000000004,16.400000000000002,1018,43.29,48,1.8,0.12
2020,1,2,12,30,791,83,468,3.9000000000000004,16.900000000000002,1018,41.94,47,1.8,0.12
2020,1,2,13,0,308,195,341,3.6,17.400000000000002,1017,39.93,46,1.7000000000000002,0.12
2020,1,2,13,30,851,68,450,3.6,17.5,1017,39.68,43,1.6,0.12
2020,1,2,14,0,829,65,406,3.6,17.7,1017,39.03,41,1.5,0.12
2020,1,2,14,30,794,61,350,3.6,17.2,1017,40.28,36,1.2000000000000002,0.12
2020,1,2,15,0,391,102,221,5.6000000000000005,16.8,1016,47.68,32,1,0.12
2020,1,2,15,30,673,49,209,5.6000000000000005,16.8,1016,47.68,32,1,0.12
2020,1,2,16,0,560,39,130,6.1000000000000005,14.4,1016,57.480000000000004,16,1,0.12
2020,1,2,16,30,375,25,56,6.1000000000000005,13.9,1017,59.43,9,1.1,0.12
2020,1,2,17,0,0,0,0,4.9,13.3,1017,56.74,2,1.1,0.12
2020,1,2,17,30,0,0,0,4.9,13.100000000000001,1017,57.480000000000004,176,1.1,0.12
2020,1,2,18,0,0,0,0,4.9,12.9,1017,58.24,350,1.1,0.12
2020,1,2,18,30,0,0,0,4.9,12.700000000000001,1017,59.01,349,1.1,0.12
2020,1,2,19,0,0,0,0,4.800000000000001,12.5,1017,59.47,347,1.1,0.12
2020,1,2,19,30,0,0,0,4.800000000000001,12.5,1017,59.47,347,1.1,0.12
2020,1,2,20,0,0,0,0,4.6000000000000005,12.5,1017,58.61,348,1,0.12
2020,1,2,20,30,0,0,0,4.6000000000000005,12.5,1017,58.61,347,0.9,0.12
2020,1,2,21,0,0,0,0,4.3,12.4,1017,57.550000000000004,346,0.8,0.12
2020,1,2,21,30,0,0,0,4.3,12.5,1017,57.18,344,0.7000000000000001,0.12
2020,1,2,22,0,0,0,0,4,12.5,1017,56.25,343,0.6000000000000001,0.12
2020,1,2,22,30,0,0,0,4,12.4,1016,56.56,343,0.6000000000000001,0.12
2020,1,2,23,0,0,0,0,3.9000000000000004,12.4,1016,56.17,344,0.5,0.12
2020,1,2,23,30,0,0,0,3.9000000000000004,12.3,1016,56.54,177,0.5,0.12
2020,1,3,0,0,0,0,0,3.9000000000000004,12.200000000000001,1016,56.7,10,0.5,0.12
2020,1,3,0,30,0,0,0,3.8000000000000003,12,1015,57.39,18,0.5,0.12
2020,1,3,1,0,0,0,0,3.8000000000000003,11.700000000000001,1015,58.58,26,0.6000000000000001,0.12
2020,1,3,1,30,0,0,0,3.8000000000000003,11.5,1015,59.36,25,0.7000000000000001,0.12
2020,1,3,2,0,0,0,0,3.8000000000000003,11.200000000000001,1016,60.22,24,0.7000000000000001,0.12
2020,1,3,2,30,0,0,0,3.8000000000000003,11,1016,61.02,25,0.7000000000000001,0.12
2020,1,3,3,0,0,0,0,3.8000000000000003,10.8,1016,61.93,25,0.8,0.12
2020,1,3,3,30,0,0,0,3.8000000000000003,10.600000000000001,1016,62.75,29,0.8,0.12
2020,1,3,4,0,0,0,0,3.8000000000000003,10.4,1016,63.6,33,0.8,0.12
2020,1,3,4,30,0,0,0,3.8000000000000003,10.3,1016,64.02,41,0.8,0.12
2020,1,3,5,0,0,0,0,3.8000000000000003,10.100000000000001,1016,64.77,48,0.9,0.12
2020,1,3,5,30,0,0,0,3.8000000000000003,10,1016,65.2,59,0.9,0.12
2020,1,3,6,0,0,0,0,3.5,9.9,1016,64.55,69,0.9,0.12
2020,1,3,6,30,0,0,0,3.5,9.700000000000001,1016,65.42,76,1,0.12
2020,1,3,7,0,0,0,0,3.3000000000000003,9.600000000000001,1016,64.68,84,1,0.12
2020,1,3,7,30,0,0,0,3.3000000000000003,9.9,1016,63.4,83,1,0.12
2020,1,3,8,0,0,28,28,4.5,10.200000000000001,1016,67.62,82,1,0.12
2020,1,3,8,30,584,39,140,4.5,11.100000000000001,1016,63.7,75,1.1,0.12
2020,1,3,9,0,690,48,219,3.9000000000000004,11.9,1016,57.980000000000004,69,1.3,0.12
2020,1,3,9,30,759,55,293,3.9000000000000004,12.8,1016,54.660000000000004,69,1.2000000000000002,0.12
2020,1,3,10,0,813,59,360,4.4,13.700000000000001,1016,53.49,69,1.2000000000000002,0.12
2020,1,3,10,30,845,62,415,4.4,14.700000000000001,1016,50.14,72,1.1,0.12
2020,1,3,11,0,866,65,458,4.4,15.700000000000001,1016,47,75,1.1,0.12
2020,1,3,11,30,879,66,487,4.4,16.400000000000002,1015,44.910000000000004,78,0.9,0.12
2020,1,3,12,0,884,67,501,4.2,17.1,1015,42.36,81,0.8,0.12
2020,1,3,12,30,884,67,500,4.2,17.5,1014,41.26,74,0.7000000000000001,0.12
2020,1,3,13,0,880,66,485,4,17.900000000000002,1014,39.63,67,0.5,0.12
2020,1,3,13,30,866,64,455,4,18.1,1014,39.14,191,0.5,0.12
2020,1,3,14,0,846,61,412,4.2,18.2,1013,39.410000000000004,315,0.6000000000000001,0.12
2020,1,3,14,30,813,58,356,4.2,17.7,1013,40.67,299,0.6000000000000001,0.12
2020,1,3,15,0,765,53,289,7,17.2,1013,50.96,282,0.7000000000000001,0.12
2020,1,3,15,30,694,47,214,7,17.2,1013,50.96,282,0.7000000000000001,0.12
2020,1,3,16,0,586,38,135,6.800000000000001,14.8,1013,58.9,272,1.1,0.12
2020,1,3,16,30,408,24,59,6.800000000000001,14,1013,62.02,276,1.2000000000000002,0.12
2020,1,3,17,0,0,0,0,6,13.200000000000001,1013,61.56,280,1.3,0.12
2020,1,3,17,30,0,0,0,6,12.600000000000001,1013,64.02,285,1.3,0.12
2020,1,3,18,0,0,0,0,6.1000000000000005,12.100000000000001,1013,66.74,290,1.3,0.12
2020,1,3,18,30,0,0,0,6.1000000000000005,11.8,1013,68.07000000000001,291,1.3,0.12
2020,1,3,19,0,0,0,0,6.2,11.5,1013,69.8,293,1.3,0.12
2020,1,3,19,30,0,0,0,6.2,11.4,1013,70.26,292,1.2000000000000002,0.12
2020,1,3,20,0,0,0,0,6.4,11.3,1014,71.73,292,1.2000000000000002,0.12
2020,1,3,20,30,0,0,0,6.4,11.200000000000001,1014,72.21000000000001,289,1.1,0.12
2020,1,3,21,0,0,0,0,6.6000000000000005,11,1014,74.45,286,1.1,0.12
2020,1,3,21,30,0,0,0,6.6000000000000005,10.8,1014,75.45,281,1.1,0.12
2020,1,3,22,0,0,0,0,7,10.5,1014,78.79,277,1.1,0.12
2020,1,3,22,30,0,0,0,7,10.3,1014,79.85000000000001,275,1.1,0.12
2020,1,3,23,0,0,0,0,7.4,10.100000000000001,1014,83.17,273,1.1,0.12
2020,1,3,23,30,0,0,0,7.4,10.100000000000001,1014,83.17,271,1.1,0.12
2020,1,4,0,0,0,0,0,7.7,10,1013,85.7,269,1,0.12
2020,1,4,0,30,0,0,0,7.7,9.9,1013,86.27,264,0.9,0.12
2020,1,4,1,0,0,0,0,7.9,9.700000000000001,1013,88.81,259,0.9,0.12
2020,1,4,1,30,0,0,0,7.9,9.5,1013,90.01,267,0.8,0.12
2020,1,4,2,0,0,0,0,8,9.4,1013,91.16,274,0.8,0.12
2020,1,4,2,30,0,0,0,8,9.200000000000001,1013,92.39,303,0.8,0.12
2020,1,4,3,0,0,0,0,8,9,1013,93.32000000000001,332,0.9,0.12
2020,1,4,3,30,0,0,0,8,8.9,1013,93.95,173,1.1,0.12
2020,1,4,4,0,0,0,0,7.7,8.700000000000001,1013,93.43,15,1.3,0.12
2020,1,4,4,30,0,0,0,7.7,8.5,1014,94.79,27,1.4000000000000001,0.12
2020,1,4,5,0,0,0,0,7.2,8.200000000000001,1014,93.73,40,1.5,0.12
2020,1,4,5,30,0,0,0,7.2,7.800000000000001,1014,96.31,45,1.6,0.12
2020,1,4,6,0,0,0,0,6.7,7.4,1014,95.46000000000001,51,1.7000000000000002,0.12
2020,1,4,6,30,0,0,0,6.7,7,1014,98.10000000000001,51,1.7000000000000002,0.12
2020,1,4,7,0,0,0,0,6.2,6.7,1014,96.59,50,1.8,0.12
2020,1,4,7,30,0,0,0,6.2,7.6000000000000005,1015,90.92,48,2,0.12
2020,1,4,8,0,435,26,65,5.9,8.6,1015,83.07000000000001,45,2.2,0.12
2020,1,4,8,30,606,39,143,5.9,9.600000000000001,1015,77.67,44,2.2,0.12
2020,1,4,9,0,713,47,223,5.6000000000000005,10.5,1016,71.49,44,2.1,0.12
2020,1,4,9,30,785,53,300,5.6000000000000005,11.8,1016,65.6,41,2.1,0.12
2020,1,4,10,0,839,56,368,5.6000000000000005,13,1016,60.620000000000005,38,2.1,0.12
2020,1,4,10,30,871,59,424,5.6000000000000005,14.100000000000001,1016,56.44,37,2.1,0.12
2020,1,4,11,0,898,61,469,5.6000000000000005,15.100000000000001,1016,53.02,36,2.1,0.12
2020,1,4,11,30,911,62,499,5.6000000000000005,15.8,1015,50.65,34,2.1,0.12
2020,1,4,12,0,923,62,516,5.4,16.5,1015,47.72,31,2.1,0.12
2020,1,4,12,30,922,63,515,5.4,17,1015,46.230000000000004,29,2.1,0.12
2020,1,4,13,0,918,63,502,4.800000000000001,17.400000000000002,1015,43.4,27,2.1,0.12
2020,1,4,13,30,905,61,472,4.800000000000001,17.6,1015,42.85,24,2,0.12
2020,1,4,14,0,893,58,430,3.9000000000000004,17.900000000000002,1014,39.410000000000004,22,2,0.12
2020,1,4,14,30,862,55,372,3.9000000000000004,17.5,1014,40.410000000000004,19,1.7000000000000002,0.12
2020,1,4,15,0,827,49,306,4.1000000000000005,17.1,1014,42.13,16,1.4000000000000001,0.12
2020,1,4,15,30,760,44,229,4.1000000000000005,17.1,1014,42.13,16,1.4000000000000001,0.12
2020,1,4,16,0,668,35,147,4.6000000000000005,13.700000000000001,1015,54.22,5,1.2000000000000002,0.12
2020,1,4,16,30,506,24,68,4.6000000000000005,12.600000000000001,1015,58.24,182,1.3,0.12
2020,1,4,17,0,0,0,0,2.5,11.5,1015,54.08,358,1.4000000000000001,0.12
2020,1,4,17,30,0,0,0,2.5,11,1015,55.9,357,1.5,0.12
2020,1,4,18,0,0,0,0,1.6,10.5,1015,54.21,357,1.5,0.12
2020,1,4,18,30,0,0,0,1.6,10.100000000000001,1015,55.67,358,1.5,0.12
2020,1,4,19,0,0,0,0,1,9.700000000000001,1015,54.53,359,1.5,0.12
2020,1,4,19,30,0,0,0,1,9.4,1016,55.7,180,1.5,0.12
2020,1,4,20,0,0,0,0,0.4,9.1,1016,54.57,2,1.5,0.12
2020,1,4,20,30,0,0,0,0.4,8.8,1016,55.68,6,1.6,0.12
2020,1,4,21,0,0,0,0,-0.30000000000000004,8.5,1016,53.9,10,1.7000000000000002,0.12
2020,1,4,21,30,0,0,0,-0.30000000000000004,8.3,1016,54.63,15,1.7000000000000002,0.12
2020,1,4,22,0,0,0,0,-1.1,8,1016,52.75,19,1.8,0.12
2020,1,4,22,30,0,0,0,-1.1,7.800000000000001,1016,53.47,24,1.8,0.12
2020,1,4,23,0,0,0,0,-1.9000000000000001,7.5,1016,51.24,30,1.9000000000000001,0.12
2020,1,4,23,30,0,0,0,-1.9000000000000001,7.2,1017,52.35,35,2,0.12
2020,1,5,0,0,0,0,0,-2.3000000000000003,6.800000000000001,1017,52.42,41,2,0.12
2020,1,5,0,30,0,0,0,-2.3000000000000003,6.4,1017,53.870000000000005,44,2.1,0.12
2020,1,5,1,0,0,0,0,-2.3000000000000003,6,1017,55.19,48,2.2,0.12
2020,1,5,1,30,0,0,0,-2.3000000000000003,5.7,1017,56.34,48,2.3000000000000003,0.12
2020,1,5,2,0,0,0,0,-2.3000000000000003,5.5,1017,57.08,49,2.5,0.12
2020,1,5,2,30,0,0,0,-2.3000000000000003,5.300000000000001,1017,57.88,48,2.5,0.12
2020,1,5,3,0,0,0,0,-2.2,5.1000000000000005,1017,59.050000000000004,48,2.6,0.12
2020,1,5,3,30,0,0,0,-2.2,5,1017,59.46,47,2.7,0.12
2020,1,5,4,0,0,0,0,-2.2,4.9,1017,60.18,46,2.7,0.12
2020,1,5,4,30,0,0,0,-2.2,4.9,1018,60.24,44,2.7,0.12
2020,1,5,5,0,0,0,0,-2.2,4.9,1018,60,43,2.7,0.12
2020,1,5,5,30,0,0,0,-2.2,4.9,1018,60,41,2.7,0.12
2020,1,5,6,0,0,0,0,-2.4000000000000004,4.800000000000001,1018,59.480000000000004,40,2.7,0.12
2020,1,5,6,30,0,0,0,-2.4000000000000004,4.9,1019,59.120000000000005,40,2.7,0.12
2020,1,5,7,0,0,0,0,-2.6,4.9,1019,58.42,39,2.7,0.12
2020,1,5,7,30,0,0,0,-2.6,6.2,1019,53.39,40,2.8000000000000003,0.12
2020,1,5,8,0,504,25,71,-2.3000000000000003,7.5,1020,49.78,40,3,0.12
2020,1,5,8,30,671,36,152,-2.3000000000000003,8.8,1020,45.58,41,3.1,0.12
2020,1,5,9,0,770,44,235,-3.1,10.100000000000001,1021,39.47,42,3.2,0.12
2020,1,5,9,30,835,50,313,-3.1,11.4,1021,36.21,43,3.1,0.12
2020,1,5,10,0,877,55,382,-2.6,12.700000000000001,1021,34.46,44,3.1,0.12
2020,1,5,10,30,907,58,439,-2.6,13.9,1021,31.88,47,2.8000000000000003,0.12
2020,1,5,11,0,927,61,484,-1.1,15.100000000000001,1020,33,49,2.6,0.12
2020,1,5,11,30,933,62,511,-1.1,15.8,1020,31.560000000000002,52,2.5,0.12
2020,1,5,12,0,938,63,525,0.2,16.6,1019,32.83,54,2.3000000000000003,0.12
2020,1,5,12,30,938,63,526,0.2,16.900000000000002,1019,32.21,56,2.2,0.12
2020,1,5,13,0,932,63,510,0.7000000000000001,17.3,1019,32.64,57,2.1,0.12
2020,1,5,13,30,918,61,480,0.7000000000000001,17.400000000000002,1019,32.44,58,2,0.12
2020,1,5,14,0,897,59,435,1.1,17.6,1018,32.96,58,1.9000000000000001,0.12
2020,1,5,14,30,866,56,377,1.1,17.1,1018,34.01,58,1.6,0.12
2020,1,5,15,0,820,51,308,3.7,16.7,1018,42.06,59,1.3,0.12
2020,1,5,15,30,753,46,231,3.7,16.7,1018,42.06,59,1.3,0.12
2020,1,5,16,0,649,37,148,4.3,13.700000000000001,1018,53.17,53,1.2000000000000002,0.12
2020,1,5,16,30,476,25,68,4.3,12.8,1019,56.43,51,1.4000000000000001,0.12
2020,1,5,17,0,0,0,0,2.9000000000000004,11.9,1019,54.01,48,1.5,0.12
2020,1,5,17,30,0,0,0,2.9000000000000004,11.4,1019,55.82,47,1.5,0.12
2020,1,5,18,0,0,0,0,2.6,11,1019,56.01,45,1.5,0.12
2020,1,5,18,30,0,0,0,2.6,10.700000000000001,1019,57.13,45,1.5,0.12
2020,1,5,19,0,0,0,0,2.2,10.3,1020,57.06,45,1.5,0.12
2020,1,5,19,30,0,0,0,2.2,10.100000000000001,1020,57.83,46,1.5,0.12
2020,1,5,20,0,0,0,0,1.7000000000000002,9.9,1020,56.85,47,1.5,0.12
2020,1,5,20,30,0,0,0,1.7000000000000002,9.8,1020,57.24,50,1.5,0.12
2020,1,5,21,0,0,0,0,1.4000000000000001,9.600000000000001,1020,56.6,53,1.5,0.12
2020,1,5,21,30,0,0,0,1.4000000000000001,9.5,1020,56.980000000000004,55,1.6,0.12
2020,1,5,22,0,0,0,0,1.1,9.3,1021,56.72,58,1.6,0.12
2020,1,5,22,30,0,0,0,1.1,9.200000000000001,1021,57.1,59,1.6,0.12
2020,1,5,23,0,0,0,0,1,9,1021,57.120000000000005,60,1.6,0.12
2020,1,5,23,30,0,0,0,1,8.8,1021,57.89,61,1.7000000000000002,0.12
2020,1,6,0,0,0,0,0,0.7000000000000001,8.700000000000001,1020,57.370000000000005,61,1.8,0.12
2020,1,6,0,30,0,0,0,0.8,8.5,1021,58.21,60,1.8,0.12
2020,1,6,1,0,0,0,0,0.5,8.4,1021,57.67,59,1.9000000000000001,0.12
2020,1,6,1,30,0,0,0,0.5,8,1021,59.26,58,2,0.12
2020,1,6,2,0,0,0,0,0.5,7.7,1021,60.25,57,2.1,0.12
2020,1,6,2,30,0,0,0,0.5,7.5,1021,61.08,55,2.2,0.12
2020,1,6,3,0,0,0,0,0.4,7.2,1020,61.77,54,2.2,0.12
2020,1,6,3,30,0,0,0,0.4,7.2,1020,61.77,53,2.2,0.12
2020,1,6,4,0,0,0,0,0.30000000000000004,7.2,1020,61.65,52,2.2,0.12
2020,1,6,4,30,0,0,0,0.30000000000000004,7.300000000000001,1020,61.230000000000004,51,2.2,0.12
2020,1,6,5,0,0,0,0,0.4,7.300000000000001,1020,61.550000000000004,50,2.2,0.12
2020,1,6,5,30,0,0,0,0.4,7.300000000000001,1021,61.61,49,2.2,0.12
2020,1,6,6,0,0,0,0,0.30000000000000004,7.4,1021,60.89,48,2.2,0.12
2020,1,6,6,30,0,0,0,0.30000000000000004,7.4,1021,60.89,47,2.2,0.12
2020,1,6,7,0,0,0,0,0.30000000000000004,7.4,1022,60.58,47,2.1,0.12
2020,1,6,7,30,0,0,0,0.30000000000000004,7.7,1022,59.36,47,2.1,0.12
2020,1,6,8,0,85,32,40,0.5,8,1022,59.29,47,2.1,0.12
2020,1,6,8,30,120,64,85,0.6000000000000001,8.6,1023,56.99,46,2.2,0.12
2020,1,6,9,0,120,97,127,0.4,9.200000000000001,1023,54.26,45,2.3000000000000003,0.12
2020,1,6,9,30,23,119,127,0.4,10.100000000000001,1023,51.09,47,2.3000000000000003,0.12
2020,1,6,10,0,320,141,261,-0.9,11,1023,43.68,48,2.4000000000000004,0.12
2020,1,6,10,30,66,176,204,-0.9,11.8,1023,41.43,51,2.4000000000000004,0.12
2020,1,6,11,0,92,199,241,-1,12.5,1023,39.28,54,2.4000000000000004,0.12
2020,1,6,11,30,364,189,364,-1,12.9,1023,38.26,59,2.4000000000000004,0.12
2020,1,6,12,0,18,185,194,-0.5,13.3,1022,38.64,64,2.3000000000000003,0.12
2020,1,6,12,30,186,221,313,-0.5,13.4,1021,38.35,69,2.3000000000000003,0.12
2020,1,6,13,0,751,91,453,0.30000000000000004,13.5,1021,40.31,75,2.4000000000000004,0.12
2020,1,6,13,30,418,166,357,0.2,13.8,1020,39.49,76,2.2,0.12
2020,1,6,14,0,225,178,272,1.1,14.100000000000001,1020,41.230000000000004,77,2,0.12
2020,1,6,14,30,0,64,64,1.1,14.100000000000001,1020,41.230000000000004,75,1.6,0.12
2020,1,6,15,0,170,128,182,2.5,14.200000000000001,1020,45.14,73,1.1,0.12
2020,1,6,15,30,185,95,142,2.5,14.200000000000001,1020,45.14,73,1.1,0.12
2020,1,6,16,0,152,64,90,3.2,12.5,1020,53.28,46,0.7000000000000001,0.12
2020,1,6,16,30,0,29,29,3.2,11.8,1020,55.78,34,0.8,0.12
2020,1,6,17,0,0,0,0,2.4000000000000004,11.100000000000001,1020,54.85,22,1,0.12
2020,1,6,17,30,0,0,0,2.4000000000000004,10.600000000000001,1020,56.7,22,1.1,0.12
2020,1,6,18,0,0,0,0,2.6,10.100000000000001,1020,59.74,22,1.2000000000000002,0.12
2020,1,6,18,30,0,0,0,2.6,9.700000000000001,1020,61.36,27,1.2000000000000002,0.12
2020,1,6,19,0,0,0,0,2.4000000000000004,9.4,1020,61.660000000000004,32,1.2000000000000002,0.12
2020,1,6,19,30,0,0,0,2.4000000000000004,9.200000000000001,1020,62.49,39,1.3,0.12
2020,1,6,20,0,0,0,0,2,9.1,1020,61.1,47,1.3,0.12
2020,1,6,20,30,0,0,0,2,9.1,1020,61.1,54,1.3,0.12
2020,1,6,21,0,0,0,0,2,9.1,1020,60.97,61,1.3,0.12
2020,1,6,21,30,0,0,0,2,9.200000000000001,1020,60.56,67,1.2000000000000002,0.12
2020,1,6,22,0,0,0,0,1.8,9.3,1020,59.6,73,1.2000000000000002,0.12
